Date,High,Low,Open,Close,Volume,Adj Close,Close daily,Adj daily,
2/11/1999,126.09375,122.5,123.0625,125.125,9181800,84.60240173,1.022994379,1.022994438, 0.0000000584 
2/12/1999,125.5,122.625,124.8125,123.625,10676600,83.58816528,0.988011988,0.98801173, (0.0000002582)
2/16/1999,125.625,122.875,124.75,122.875,6915500,83.08107758,0.993933266,0.993933499, 0.0000002328 
2/17/1999,125.359375,122.25,123.1875,122.75,7858100,82.9965744,0.998982706,0.998982883, 0.0000001770 
2/18/1999,124.375,122.21875,123.1875,123.71875,9048900,83.65155029,1.007892057,1.007891602, (0.0000004555)
2/19/1999,125.75,123.375,124,124.25,5312200,84.01077271,1.004294014,1.004294271, 0.0000002572 
2/22/1999,127.71875,124.28125,124.4375,127.5625,10695800,86.25048065,1.02665996,1.026659771, (0.0000001889)
2/23/1999,128.5,126.59375,127.59375,127.5,7770700,86.20824432,0.999510044,0.999510306, 0.0000002621 
2/24/1999,128.84375,125,127.84375,125.25,7271000,84.6869278,0.982352941,0.982353004, 0.0000000630 
2/25/1999,125.28125,122.6875,124.53125,124.0625,11633000,83.88397217,0.990518962,0.990518541, (0.0000004210)
2/26/1999,124.84375,122.8125,124.75,123.5625,9621300,83.54589844,0.995969773,0.995969746, (0.0000000275)
3/1/1999,124.3125,122.375,123.65625,123.90625,7607200,83.77835083,1.002781993,1.002782332, 0.0000003387 
3/2/1999,125.3125,122.3125,124.5,122.8125,9651500,83.0388031,0.991172762,0.991172568, (0.0000001941)
3/3/1999,123.5625,121.78125,123.09375,123.46875,7881400,83.48252869,1.005343511,1.005343593, 0.0000000818 
3/4/1999,125.484375,123.265625,124.0625,125.03125,8256400,84.53897858,1.012655024,1.012654742, (0.0000002817)
3/5/1999,128.125,126.5625,127.5,127.546875,10703100,86.23991394,1.02011997,1.020120131, 0.0000001615 
3/8/1999,128.796875,127.25,128.28125,128.375,4802200,86.79985809,1.006492711,1.006492865, 0.0000001544 
3/9/1999,129.9375,127.75,128.125,128.0625,7893400,86.58855438,0.997565725,0.997565621, (0.0000001039)
3/10/1999,129.25,127.78125,128.46875,129.1875,3950000,87.34925842,1.008784773,1.008785272, 0.0000004994 
3/11/1999,131.1875,128.875,129.6875,130.625,6583700,88.32118225,1.011127238,1.01112687, (0.0000003677)
3/12/1999,131.03125,129.21875,131,129.375,5286500,87.47601318,0.990430622,0.990430732, 0.0000001099 
3/15/1999,131.25,129.5,129.9375,131.21875,5394400,88.72263336,1.014251208,1.014250994, (0.0000002133)
3/16/1999,131.65625,130.46875,131.125,130.71875,4547500,88.38455963,0.996189569,0.996189544, (0.0000000254)
3/17/1999,130.9375,129.625,130.6875,130.15625,4524100,88.0042038,0.995696868,0.995696581, (0.0000002877)
3/18/1999,132.375,129.75,129.78125,132.25,3506300,89.41993713,1.016086435,1.01608711, 0.0000006758 
3/19/1999,132.625,129.6875,132.3125,129.6875,5526700,87.8999939,0.980623819,0.983002188, 0.0023783700 
3/22/1999,130.59375,129.421875,130.0625,129.9375,4603800,88.0694046,1.001927711,1.001927312, (0.0000003989)
3/23/1999,129.53125,125.703125,129.3125,126.1875,9713800,85.52775574,0.971139971,0.971140388, 0.0000004166 
3/24/1999,127.171875,125.625,126.84375,126.90625,6280900,86.01489258,1.005695889,1.005695658, (0.0000002311)
3/25/1999,129.5,127.75,128.0625,129.5,6639600,87.77289581,1.020438316,1.020438359, 0.0000000431 
3/26/1999,129.125,127.71875,128.625,128.5625,6159700,87.13745117,0.992760618,0.992760355, (0.0000002632)
3/29/1999,131.4375,129.15625,129.15625,131.15625,5863900,88.89549255,1.020175012,1.020175497, 0.0000004848 
3/30/1999,131.21875,129.5625,129.9375,130.46875,5401400,88.42948151,0.994758161,0.994757765, (0.0000003954)
3/31/1999,131.609375,128.3125,131.15625,128.375,7413600,87.01037598,0.983952096,0.983952122, 0.0000000262 
4/1/1999,129.6875,128.125,129.6875,129.34375,7683600,87.66700745,1.007546251,1.007546588, 0.0000003369 
4/5/1999,132.59375,130.25,130.9375,132.40625,5791100,89.74272156,1.023677217,1.023677255, 0.0000000385 
4/6/1999,132.984375,131.15625,132.1875,132.09375,5381300,89.53092194,0.99763984,0.997639924, 0.0000000847 
4/7/1999,133.375,131.375,132.6875,133.15625,6248600,90.25105286,1.00804353,1.008043377, (0.0000001531)
4/8/1999,134.9375,132.28125,133.1875,134.84375,5909100,91.39476776,1.012673081,1.012672593, (0.0000004879)
4/9/1999,135.5,133.59375,134.4375,134.875,4365800,91.41597748,1.00023175,1.000232067, 0.0000003174 
4/12/1999,136.40625,133.21875,133.46875,136.3125,8213200,92.39028931,1.010658017,1.010658004, (0.0000000130)
4/13/1999,136.46875,134.5,136.25,135.4375,10071400,91.79722595,0.993580926,0.993580891, (0.0000000354)
4/14/1999,136.0625,132.6875,136.0625,133.15625,11551700,90.25105286,0.983156437,0.983156647, 0.0000002094 
4/15/1999,133.5625,131,133.4375,132.65625,11150000,89.91214752,0.996245013,0.99624486, (0.0000001529)
4/16/1999,132.90625,131.1875,132.90625,131.53125,6476200,89.14963531,0.991519435,0.991519364, (0.0000000708)
4/19/1999,134.53125,128.375,132.6875,129.5,12487200,87.77289581,0.984556902,0.984556981, 0.0000000792 
4/20/1999,131.1875,129,129.8125,131.125,9049600,88.87428284,1.012548263,1.012548145, (0.0000001175)
4/21/1999,135.625,130.40625,131.0625,134.875,5772200,91.41597748,1.028598665,1.028598764, 0.0000000986 
4/22/1999,136.375,134.390625,135.125,136.15625,6897400,92.28439331,1.009499537,1.009499607, 0.0000000701 
4/23/1999,136.75,135,135.875,135.8125,4593100,92.05138397,0.997475327,0.997475095, (0.0000002322)
4/26/1999,136.8125,135.46875,136.5,136.59375,3606500,92.58090973,1.005752416,1.005752502, 0.0000000858 
4/27/1999,137.5,135.84375,137.125,137.25,5147200,93.02571106,1.004804393,1.004804461, 0.0000000680 
4/28/1999,137.25,135,136.4375,135.375,5544300,91.75488281,0.986338798,0.986338957, 0.0000001591 
4/29/1999,136.0625,133.8125,135.5625,134.34375,9824300,91.05589294,0.992382271,0.992381987, (0.0000002842)
4/30/1999,135.625,131.5,135.09375,133.25,10991900,90.3145752,0.991858572,0.991858652, 0.0000000798 
5/3/1999,135.84375,133.09375,133.4375,135.6875,10709700,91.96665955,1.018292683,1.018292555, (0.0000001277)
5/4/1999,135.8125,133.125,135.125,133.75,10509300,90.6534729,0.985720866,0.985721057, 0.0000001915 
5/5/1999,135.0625,131.84375,133.9375,134.8125,10032300,91.37362671,1.007943925,1.007944029, 0.0000001037 
5/6/1999,135.125,132.375,134.4375,133.984375,13507200,90.81235504,0.993857209,0.9938574, 0.0000001906 
5/7/1999,135.125,133.4375,134.5,135,8680700,91.50068665,1.007580175,1.007579713, (0.0000004618)
5/10/1999,135.71875,133.53125,134.84375,134.328125,5580100,91.0453186,0.995023148,0.995023337, 0.0000001893 
5/11/1999,136.875,134.71875,135.3125,135.6875,7000600,91.96665955,1.010119809,1.010119586, (0.0000002231)
5/12/1999,137.21875,131.5,135.75,136.75,13865800,92.68681335,1.007830493,1.007830597, 0.0000001037 
5/13/1999,138,136.8125,137.25,137.34375,4485700,93.0892868,1.004341865,1.004342295, 0.0000004299 
5/14/1999,135.875,133.5,134.5625,133.78125,8370100,90.67462921,0.974061433,0.974060843, (0.0000005901)
5/17/1999,134.484375,132.375,133.625,134.1875,6268100,90.95001221,1.003036674,1.003037046, 0.0000003721 
5/18/1999,134.984375,132.625,134.53125,133.9375,8218600,90.78055573,0.998136935,0.998136817, (0.0000001179)
5/19/1999,135,133.25,134.46875,134.90625,5052400,91.43717194,1.007232851,1.007233005, 0.0000001538 
5/20/1999,135.59375,134.0625,135.125,134.09375,4670400,90.88646698,0.993977299,0.993977231, (0.0000000680)
5/21/1999,134.6875,132.59375,134.125,133.34375,6418200,90.37807465,0.994406898,0.994406292, (0.0000006059)
5/24/1999,133.84375,130.390625,133.84375,131.125,7952000,88.87428284,0.983360675,0.983361099, 0.0000004244 
5/25/1999,132.34375,128.4375,131.375,129,15406400,87.43400574,0.98379409,0.98379422, 0.0000001301 
5/26/1999,131,128.09375,129.3125,130.4375,12575900,88.40835571,1.011143411,1.011143833, 0.0000004223 
5/27/1999,130.28125,128,129.84375,128.5625,14515400,87.13745117,0.985625299,0.985624611, (0.0000006889)
5/28/1999,130.75,128.59375,129,130.203125,8748000,88.24945831,1.012761303,1.012761529, 0.0000002265 
6/1/1999,130.15625,128.375,130.125,129.75,6705300,87.94236755,0.996519861,0.996520197, 0.0000003359 
6/2/1999,130.1875,128.015625,129.75,129.875,6981900,88.02706146,1.000963391,1.000963062, (0.0000003296)
6/3/1999,130.875,129.78125,130.6875,130.59375,6076600,88.51422119,1.005534167,1.005534204, 0.0000000367 
6/4/1999,133.359375,130.9375,131.46875,133.21875,9787200,90.29343414,1.020100503,1.020100871, 0.0000003686 
6/7/1999,134.1875,132.90625,133.4375,133.5625,5299100,90.52642059,1.002580342,1.002580325, (0.0000000170)
6/8/1999,133.796875,131.59375,133.375,132.25,4895700,89.6368103,0.99017314,0.990172921, (0.0000002190)
6/9/1999,133.09375,131.8125,132.40625,132.125,7409700,89.55206299,0.99905482,0.999054548, (0.0000002726)
6/10/1999,131.46875,129.59375,131.4375,130.90625,7040700,88.72605896,0.990775781,0.99077627, 0.0000004897 
6/11/1999,132.21875,129.09375,131.21875,129.8125,12824800,87.98468781,0.991644784,0.991644268, (0.0000005158)
6/14/1999,130.75,129.546875,130.6875,129.9375,6823500,88.0694046,1.000962927,1.000962858, (0.0000000689)
6/15/1999,131.65625,130.078125,130.46875,130.8125,5700900,88.6625061,1.006734007,1.006734478, 0.0000004716 
6/16/1999,133.875,132.375,132.375,133.3125,7865800,90.35696411,1.019111323,1.019111325, 0.0000000020 
6/17/1999,135.5625,132.625,132.875,134.5625,8162800,91.20417786,1.009376465,1.009376297, (0.0000001679)
6/18/1999,134.6875,133.375,134.0625,134.3125,2875100,91.30954742,0.998142127,1.001155315, 0.0030131879 
6/21/1999,135.25,133.65625,134.46875,134.625,4646400,91.5219574,1.002326664,1.002326262, (0.0000004011)
6/22/1999,135.1875,133.5,134,133.6875,5862400,90.88465118,0.993036212,0.993036576, 0.0000003641 
6/23/1999,133.625,132.125,133,133.03125,9629200,90.43852234,0.995091164,0.995091263, 0.0000000990 
6/24/1999,132.9375,130.65625,132.875,132.03125,9176900,89.75868225,0.992482969,0.992482848, (0.0000001209)
6/25/1999,133.015625,131.25,132.59375,131.703125,4087000,89.53559113,0.997514793,0.997514545, (0.0000002475)
6/28/1999,133.625,132.5,132.6875,133.3125,5028900,90.6297226,1.012219718,1.012220073, 0.0000003555 
6/29/1999,135.1875,132.78125,133,134.5625,6956200,91.47951508,1.009376465,1.009376532, 0.0000000668 
6/30/1999,137.5,133.84375,134.625,137,16856100,93.13660431,1.018114259,1.01811432, 0.0000000611 
7/1/1999,138.5,136.0625,137,138.03125,9939500,93.83763885,1.007527372,1.00752695, (0.0000004225)
7/2/1999,139.5,137.90625,138.125,139.40625,3772800,94.77240753,1.009961512,1.009961554, 0.0000000413 
7/6/1999,140.75,138.59375,139.25,139.375,11221100,94.75115967,0.999775835,0.999775801, (0.0000000339)
7/7/1999,139.71875,138.515625,139.0625,139.5625,3230700,94.87863159,1.001345291,1.001345334, 0.0000000422 
7/8/1999,140.625,138.75,139.0625,139.671875,7101500,94.95302582,1.000783699,1.000784099, 0.0000003998 
7/9/1999,140.59375,139.5625,140,140.5,2976800,95.51596832,1.005929075,1.005928642, (0.0000004328)
7/12/1999,140.9375,139.5,140.9375,139.875,4436300,95.09109497,0.995551601,0.995551808, 0.0000002067 
7/13/1999,139.921875,138.65625,139.375,139.375,6477600,94.75115967,0.99642538,0.996425162, (0.0000002183)
7/14/1999,140.21875,138.75,140,140.15625,4382500,95.2822876,1.005605381,1.005605503, 0.0000001220 
7/15/1999,141.375,140.3125,140.78125,141.046875,3348600,95.88773346,1.006354515,1.006354233, (0.0000002820)
7/16/1999,142.15625,140.75,141.25,141.8125,2281500,96.40828705,1.00542816,1.005428782, 0.0000006219 
7/19/1999,142.25,140.5625,142.1875,140.875,4287000,95.77089691,0.993389158,0.993388637, (0.0000005208)
7/20/1999,140.40625,137.53125,140.125,137.984375,7060100,93.80576324,0.979480923,0.979480889, (0.0000000338)
7/21/1999,138.90625,137.3125,138.09375,137.828125,4793700,93.69958496,0.998867625,0.998868105, 0.0000004795 
7/22/1999,138,135.46875,137.4375,136.015625,7804100,92.46741486,0.986849564,0.986849781, 0.0000002170 
7/23/1999,137,135.125,136.65625,135.75,4603000,92.28681946,0.998047099,0.998046929, (0.0000001701)
7/26/1999,136.125,134.625,134.875,134.75,4333400,91.60697174,0.992633517,0.992633317, (0.0000002002)
7/27/1999,137.203125,135.375,136,135.875,5908500,92.37179565,1.008348794,1.008348971, 0.0000001765 
7/28/1999,137.3125,135.59375,136.25,136.3125,3955500,92.66921234,1.003219871,1.003219778, (0.0000000931)
7/29/1999,135.25,133.3125,134.9375,134.40625,7760600,91.37326813,0.986015589,0.986015375, (0.0000002145)
7/30/1999,135.34375,132.5625,134.8125,132.75,5994300,90.24734497,0.987677284,0.987677762, 0.0000004776 
8/2/1999,134.75,132.5,132.75,133.0625,6065500,90.45977783,1.002354049,1.002353896, (0.0000001530)
8/3/1999,133.84375,131.375,133.71875,132.4375,5445400,90.03486633,0.995302959,0.995302758, (0.0000002015)
8/4/1999,133.875,130.4375,132.71875,130.625,6497900,88.8026886,0.986314299,0.986314438, 0.0000001389 
8/5/1999,131.9375,128.84375,130.875,131.8125,10322000,89.60997772,1.009090909,1.009090818, (0.0000000906)
8/6/1999,132,129.5,131.21875,130.375,7537700,88.63272095,0.989094358,0.989094331, (0.0000000267)
8/9/1999,131.796875,129.75,130.59375,130.09375,5565900,88.44155121,0.997842761,0.997843125, 0.0000003633 
8/10/1999,130.15625,127,129.875,128.65625,9793300,87.46424866,0.988950276,0.988949735, (0.0000005409)
8/11/1999,130.53125,128.625,129.6875,130.21875,8003400,88.52651215,1.012144766,1.012145116, 0.0000003509 
8/12/1999,131.8125,129.90625,130.6875,130.140625,7036800,88.47337341,0.999400048,0.999399742, (0.0000003058)
8/13/1999,133.25,131.125,131.625,133.15625,5857700,90.52349854,1.023172049,1.023172227, 0.0000001779 
8/16/1999,133.96875,132.25,133.125,133.75,3927000,90.92713165,1.004459047,1.004458877, (0.0000001705)
8/17/1999,134.84375,133.125,134.4375,134.625,4808000,91.5219574,1.006542056,1.006541785, (0.0000002711)
8/18/1999,134.375,133.25,134.203125,133.65625,4355500,90.86338043,0.992804085,0.992804164, 0.0000000789 
8/19/1999,133.234375,131.6875,132.375,132.5625,6448100,90.11982727,0.991816694,0.991816801, 0.0000001066 
8/20/1999,134.125,132.6875,133.0625,133.90625,3663700,91.03336334,1.010136728,1.010136904, 0.0000001764 
8/23/1999,136.546875,134.65625,134.8125,136.46875,5637800,92.77542114,1.019136523,1.019136476, (0.0000000465)
8/24/1999,137.96875,135.375,136.0625,136.96875,9279500,93.11534119,1.003663842,1.003663902, 0.0000000595 
8/25/1999,138.78125,136.15625,137.1875,138.375,6005300,94.07131958,1.01026694,1.010266605, (0.0000003358)
8/26/1999,138.421875,136.5,138.28125,136.71875,4322300,92.94538116,0.988030714,0.988031013, 0.0000002992 
8/27/1999,137.0625,135.0625,136.875,135.0625,6247400,91.81937408,0.987885714,0.987885282, (0.0000004323)
8/30/1999,135.5,132,135.34375,132.5625,4652000,90.11982727,0.981490051,0.981490325, 0.0000002737 
8/31/1999,133.75,130.875,132.9375,132.0625,11453700,89.77990723,0.996228194,0.996228133, (0.0000000617)
9/1/1999,133.734375,132.3125,132.9375,133.6875,6863900,90.88465118,1.01230478,1.012305024, 0.0000002446 
9/2/1999,132.671875,130.65625,132.125,132.109375,10896300,89.81182098,0.988195418,0.988195694, 0.0000002759 
9/3/1999,136.5,134.6875,134.875,135.96875,9160800,92.43547058,1.029213483,1.029212742, (0.0000007407)
9/7/1999,136.625,135.21875,136.0625,135.46875,4560800,92.0955658,0.996322684,0.996322788, 0.0000001040 
9/8/1999,136.0625,134.03125,134.84375,134.8125,6159600,91.64945984,0.995155709,0.995156054, 0.0000003446 
9/9/1999,135.25,133.6875,134.75,134.75,6177800,91.60697174,0.999536393,0.999536406, 0.0000000133 
9/10/1999,136.359375,134.9375,136.25,135.875,2934500,92.37179565,1.008348794,1.008348971, 0.0000001765 
9/13/1999,135.46875,134.5,135.125,134.953125,2320500,91.74507141,0.993215271,0.993215199, (0.0000000723)
9/14/1999,134.5625,133.375,134.0625,134.0625,3736000,91.1395874,0.993400486,0.993400365, (0.0000001215)
9/15/1999,135.4375,131.875,135.4375,131.9375,6984500,89.6949234,0.984149184,0.984148886, (0.0000002983)
9/16/1999,132.8125,130.3125,132.5,132.453125,15377600,90.04547119,1.0039081,1.003908223, 0.0000001229 
9/17/1999,133.9375,132.15625,132.625,133.75,8542300,91.18323517,1.0097912,1.012635438, 0.0028442384 
9/20/1999,134,133.09375,133.9375,133.5625,2803900,91.05541992,0.998598131,0.998598259, 0.0000001285 
9/21/1999,132.46875,130.15625,132.25,130.75,9335200,89.13800812,0.978942443,0.978942365, (0.0000000778)
9/22/1999,131.84375,129.75,131.25,130.609375,13009100,89.04212952,0.998924474,0.99892438, (0.0000000939)
9/23/1999,131.8125,127.625,131.8125,127.875,12204100,87.17797852,0.979064481,0.979064393, (0.0000000881)
9/24/1999,128.375,126.3125,127.75,127.75,13792900,87.09277344,0.999022483,0.999022631, 0.0000001478 
9/27/1999,129.75,128.28125,128.75,128.59375,6970300,87.66798401,1.006604697,1.006604573, (0.0000001238)
9/28/1999,128.8125,125.5625,127.9375,128.34375,11063400,87.49755859,0.998055893,0.998056013, 0.0000001200 
9/29/1999,129.125,126.75,128.4375,126.8125,7580300,86.45363617,0.98806915,0.988069125, (0.0000000251)
9/30/1999,129.4375,126.96875,127.4375,128.75,7498900,87.77451324,1.015278462,1.015278444, (0.0000000179)
10/1/1999,128.5625,126.625,127.9375,128.46875,11127100,87.58275604,0.997815534,0.997815343, (0.0000001910)
10/4/1999,130.875,128.75,129.1875,130.75,6341600,89.13800812,1.017757237,1.017757515, 0.0000002780 
10/5/1999,131.96875,128.6875,130.71875,130.625,11976000,89.05278778,0.999043977,0.999043951, (0.0000000264)
10/6/1999,132.8125,130.6875,130.75,132.625,10308200,90.41627502,1.015311005,1.015311, (0.0000000047)
10/7/1999,133,131.5,132.859375,131.875,6535600,89.904953,0.994344958,0.994344801, (0.0000001565)
10/8/1999,133.875,131.234375,131.75,133.875,9674300,91.26845551,1.015165877,1.015166044, 0.0000001675 
10/11/1999,134.125,133.3125,133.59375,133.65625,4282000,91.11930847,0.998366013,0.998365842, (0.0000001706)
10/12/1999,133.3125,131.1875,133.125,131.59375,8686100,89.71321869,0.984568623,0.984568696, 0.0000000728 
10/13/1999,131.3125,128.1875,130.6875,128.1875,10469300,87.39105988,0.974115412,0.974115756, 0.0000003443 
10/14/1999,129.1875,126.75,128.484375,128.15625,10562200,87.36973572,0.999756216,0.999755992, (0.0000002249)
10/15/1999,126.75,124.5,126,124.875,14238700,85.13277435,0.974396489,0.974396611, 0.0000001219 
10/18/1999,125.9375,123.4375,124.9375,125.78125,9758800,85.75057983,1.007257257,1.007256964, (0.0000002932)
10/19/1999,128.25,125.9375,127.1875,127,14392900,86.58146667,1.009689441,1.009689577, 0.0000001359 
10/20/1999,129.46875,127.125,127.75,128.25,9759400,87.43365479,1.00984252,1.009842616, 0.0000000961 
10/21/1999,129,126.625,127.21875,129,9105400,87.94494629,1.005847953,1.005847765, (0.0000001878)
10/22/1999,131.21875,129.5625,129.75,130.09375,8309600,88.69062805,1.008478682,1.008478961, 0.0000002787 
10/25/1999,130.46875,128.75,129.3125,129.4375,8114300,88.2432251,0.994955561,0.994955465, (0.0000000956)
10/26/1999,130.6875,127.8125,130.1875,127.8125,6256300,87.13537598,0.987445678,0.987445505, (0.0000001733)
10/27/1999,130.3125,128.25,128.375,130.125,5433300,88.71192169,1.01809291,1.018093061, 0.0000001520 
10/28/1999,134.859375,132.1875,132.4375,134.5625,10509700,91.73716736,1.034101825,1.034101907, 0.0000000814 
10/29/1999,137.6875,135.71875,135.84375,137,10988600,93.39890289,1.018114259,1.018114092, (0.0000001667)
11/1/1999,137,135.5625,136.5,135.5625,4006500,92.41888428,0.989507299,0.989507172, (0.0000001272)
11/2/1999,137.25,134.59375,135.96875,134.59375,6516900,91.75843811,0.99285385,0.992853775, (0.0000000750)
11/3/1999,136.375,135.125,136,135.5,7222300,92.376297,1.006733225,1.006733538, 0.0000003125 
11/4/1999,137.359375,135.765625,136.75,136.53125,7907500,93.07936096,1.007610701,1.00761087, 0.0000001686 
11/5/1999,139.109375,136.78125,138.625,137.875,7431500,93.99546814,1.009842069,1.009842216, 0.0000001469 
11/8/1999,138.375,136.75,137,138,4649200,94.08065796,1.000906618,1.000906318, (0.0000002999)
11/9/1999,138.6875,136.28125,138.5,136.703125,4533700,93.1965332,0.990602355,0.990602481, 0.0000001261 
11/10/1999,138.390625,136.078125,136.25,137.71875,6405600,93.8888855,1.007429421,1.007428949, (0.0000004715)
11/11/1999,138.5,137.46875,138.1875,138.5,4794100,94.42149353,1.005672793,1.005672748, (0.0000000448)
11/12/1999,139.984375,137.125,139.25,139.75,11802900,95.27367401,1.009025271,1.009025281, 0.0000000099 
11/15/1999,140.25,139.40625,139.84375,140.078125,2187500,95.49738312,1.002347943,1.002348068, 0.0000001257 
11/16/1999,143,140.09375,140.5625,141.25,7544800,96.29631805,1.008365867,1.00836604, 0.0000001728 
11/17/1999,142.9375,141.3125,142.25,141.625,9459000,96.55196381,1.002654867,1.002654782, (0.0000000850)
11/18/1999,143,141.625,142.4375,142.625,4491000,97.23370361,1.0070609,1.007060859, (0.0000000412)
11/19/1999,142.96875,142,142.40625,142.5,4832100,97.14847565,0.999123576,0.999123473, (0.0000001028)
11/22/1999,143,141.5,142.4375,142.46875,4155400,97.12719727,0.999780702,0.999780971, 0.0000002688 
11/23/1999,142.84375,140.375,142.84375,141.21875,5918000,96.27501678,0.991226146,0.991226139, (0.0000000066)
11/24/1999,142.4375,140,140.75,141.96875,4459700,96.78634644,1.005310909,1.005311135, 0.0000002259 
11/26/1999,142.875,141.25,142.46875,141.4375,1693900,96.42411804,0.996257979,0.996257443, (0.0000005361)
11/29/1999,141.921875,140.4375,140.875,140.9375,7348600,96.0832901,0.99646487,0.996465325, 0.0000004551 
11/30/1999,142.3125,139,140.75,139.28125,7682000,94.95413971,0.988248337,0.988248213, (0.0000001244)
12/1/1999,140.5,139,139.3125,140.40625,6980200,95.72106934,1.008077182,1.008076842, (0.0000003395)
12/2/1999,141.375,140.375,140.625,141.25,6698300,96.29631805,1.006009348,1.006009635, 0.0000002874 
12/3/1999,145.34375,143.03125,143.03125,143.84375,10045400,98.06459808,1.018362832,1.018362904, 0.0000000720 
12/6/1999,143.71875,142.25,143.53125,142.78125,3138900,97.34024811,0.992613513,0.992613543, 0.0000000297 
12/7/1999,143.3125,141.375,143.28125,141.625,10714200,96.55196381,0.991901948,0.991901764, (0.0000001839)
12/8/1999,142.0625,140.5,141.34375,140.71875,4611400,95.93412781,0.993601059,0.993601, (0.0000000590)
12/9/1999,142.21875,139.375,141.8125,141.40625,6474700,96.40286255,1.004885632,1.004886006, 0.0000003744 
12/10/1999,142.8125,140.875,142.28125,141.875,5127300,96.72236633,1.003314917,1.003314256, (0.0000006609)
12/13/1999,142.71875,141.28125,141.4375,142.125,4210800,96.89284515,1.001762115,1.001762558, 0.0000004439 
12/14/1999,142.484375,140.625,141.625,140.75,5739000,95.95542145,0.990325418,0.99032515, (0.0000002674)
12/15/1999,142.203125,140.03125,140.375,141.5,6879100,96.46676636,1.005328597,1.005328984, 0.0000003872 
12/16/1999,142.65625,141.15625,142.1875,142.125,5854900,96.89284515,1.004416961,1.004416845, (0.0000001157)
12/17/1999,143.3125,142.0625,143,142.6875,4775400,97.51508331,1.003957784,1.006421921, 0.0024641370 
12/20/1999,143.1875,141.09375,142.5625,141.65625,4608700,96.81033325,0.992772668,0.992772912, 0.0000002447 
12/21/1999,144.0625,141.34375,141.59375,143.8125,7981300,98.28392029,1.015221707,1.015221382, (0.0000003258)
12/22/1999,144.1875,142.96875,143.625,144.1875,5377500,98.54019928,1.002607562,1.002607537, (0.0000000246)
12/23/1999,146.484375,145,145.015625,146.484375,5721700,100.1099396,1.015929779,1.015929948, 0.0000001695 
12/27/1999,146.78125,145.0625,146.5,146.28125,2691000,99.97112274,0.998613333,0.998613356, 0.0000000228 
12/28/1999,146.5,145.484375,145.875,146.1875,4084500,99.90702057,0.999359111,0.999358793, (0.0000003182)
12/29/1999,146.8125,145.3125,146.3125,146.8125,3001000,100.3341827,1.004275331,1.004275597, 0.0000002658 
12/30/1999,147.5625,146.1875,147.125,146.640625,3641300,100.2167664,0.998829289,0.998829747, 0.0000004579 
12/31/1999,147.5,146.25,146.84375,146.875,3172700,100.3768997,1.001598295,1.00159787, (0.0000004252)
1/3/2000,148.25,143.875,148.25,145.4375,8164300,99.3944931,0.990212766,0.990212822, 0.0000000557 
1/4/2000,144.0625,139.640625,143.53125,139.75,8089800,95.50753021,0.960893855,0.960893579, (0.0000002757)
1/5/2000,141.53125,137.25,139.9375,140,12177900,95.6783905,1.001788909,1.001788972, 0.0000000632 
1/6/2000,141.5,137.75,139.625,137.75,6227200,94.14071655,0.983928571,0.983928723, 0.0000001512 
1/7/2000,145.75,140.0625,140.3125,145.75,8066500,99.60805511,1.058076225,1.058076237, 0.0000000119 
1/10/2000,146.90625,145.03125,146.25,146.25,5741700,99.94975281,1.003430532,1.003430422, (0.0000001094)
1/11/2000,146.09375,143.5,145.8125,144.5,7503700,98.7537384,0.988034188,0.988033843, (0.0000003447)
1/12/2000,144.59375,142.875,144.59375,143.0625,6907700,97.77133942,0.990051903,0.990052032, 0.0000001293 
1/13/2000,145.75,143.28125,144.46875,145,5158300,99.09547424,1.013543032,1.01354318, 0.0000001479 
1/14/2000,147.46875,145.96875,146.53125,146.96875,7437300,100.4409485,1.013577586,1.013577555, (0.0000000313)
1/18/2000,146.625,145.1875,145.34375,145.8125,6488500,99.65075684,0.992132681,0.992132774, 0.0000000926 
1/19/2000,147,145,145.3125,147,6157900,100.462326,1.008144021,1.008144135, 0.0000001144 
1/20/2000,146.96875,143.8125,146.96875,144.75,5800100,98.92461395,0.984693878,0.984693644, (0.0000002333)
1/21/2000,145.5,144.0625,145.5,144.4375,6244800,98.71105194,0.997841105,0.997841164, 0.0000000587 
1/24/2000,145.84375,139.40625,145.65625,140.34375,7896900,95.9133606,0.971657291,0.97165777, 0.0000004787 
1/25/2000,141.9375,139,140.515625,141.9375,9942500,97.00255585,1.011356045,1.011356033, (0.0000000128)
1/26/2000,141.546875,140.09375,141,140.8125,5158100,96.2336731,0.992073976,0.992073583, (0.0000003937)
1/27/2000,142.21875,138.125,141.84375,140.25,10922700,95.84926605,0.996005326,0.996005483, 0.0000001568 
1/28/2000,140.0625,135.53125,139.4375,135.875,11916200,92.85930634,0.968805704,0.968805607, (0.0000000975)
1/31/2000,139.671875,135,135.8125,139.5625,10768700,95.37939453,1.027138914,1.027138779, (0.0000001354)
2/1/2000,141.6875,138.53125,139.75,140.9375,8419900,96.31910706,1.009852217,1.009852364, 0.0000001474 
2/2/2000,142.25,140.375,141.28125,141.0625,6205900,96.40454102,1.000886918,1.000886989, 0.0000000707 
2/3/2000,143.25,140,140.875,143.1875,7997500,97.85678864,1.015064245,1.0150641, (0.0000001448)
2/4/2000,144,142.125,143.1875,142.59375,4925400,97.45101166,0.995853339,0.995853359, 0.0000000198 
