Date,Close,Daily return,lookback window,Abs Close,RISK
1/3/1995,45.78125,,,,
1/4/1995,46,0.004778157,,,
1/5/1995,46,0,,,
1/6/1995,46.046875,0.001019022,,,
1/9/1995,46.09375,0.001017984,,,
1/10/1995,46.140625,0.001016949,,,
1/11/1995,46.171875,0.000677277,,,
1/12/1995,46.1875,0.000338409,,,
1/13/1995,46.734375,0.011840325,,,
1/16/1995,47.015625,0.006018054,,,
1/17/1995,47.03125,0.000332336,,,
1/18/1995,46.984375,-0.000996678,,,
1/19/1995,46.71875,-0.005653475,,,
1/20/1995,46.546875,-0.00367893,,,
1/23/1995,46.6875,0.003021148,,,
1/24/1995,46.75,0.001338688,,,
1/25/1995,46.875,0.002673797,,,
1/26/1995,46.921875,0.001,,,
1/27/1995,47.109375,0.003996004,,,
1/30/1995,46.90625,-0.004311774,,,
1/31/1995,47.09375,0.003997335,,,
2/1/1995,47.078125,-0.000331785,,,
2/2/1995,47.359375,0.005974112,,,
2/3/1995,48.03125,0.014186737,,,
2/6/1995,48.234375,0.004229018,,,
2/7/1995,48.296875,0.001295756,,,
2/8/1995,48.296875,0,,,
2/9/1995,48.296875,0,,,
2/10/1995,48.359375,0.00129408,,,
2/13/1995,48.375,0.000323102,,,
2/14/1995,48.4375,0.00129199,,,
2/15/1995,48.703125,0.005483871,,,
2/16/1995,48.640625,-0.001283285,,,
2/17/1995,48.453125,-0.003854802,,,
2/21/1995,48.4375,-0.000322477,,,
2/22/1995,48.796875,0.007419355,,,
2/23/1995,48.875,0.001601025,,,
2/24/1995,49,0.002557545,,,
2/27/1995,48.609375,-0.007971939,,,
2/28/1995,49.015625,0.008357441,,,
3/1/1995,48.703125,-0.006375518,,,
3/2/1995,48.765625,0.001283285,,,
3/3/1995,48.78125,0.00032041,,,
3/6/1995,48.8125,0.000640615,,,
3/7/1995,48.4375,-0.007682458,,,
3/8/1995,48.5625,0.002580645,,,
3/9/1995,48.546875,-0.00032175,,,
3/10/1995,49.265625,0.014805278,,,
3/13/1995,49.21875,-0.000951475,,,
3/14/1995,49.578125,0.007301587,,,
3/15/1995,49.484375,-0.001890955,,,
3/16/1995,49.78125,0.005999368,,,
3/17/1995,49.5625,-0.004394225,,,
3/20/1995,49.5625,0,,,
3/21/1995,49.4375,-0.002522068,,,
3/22/1995,49.484375,0.000948167,,,
3/23/1995,49.515625,0.000631512,,,
3/24/1995,50.21875,0.014200063,,,
3/27/1995,50.421875,0.004044804,,,
3/28/1995,50.421875,0,,,
3/29/1995,50.40625,-0.000309885,,,
3/30/1995,50.3125,-0.001859888,,,
3/31/1995,50.109375,-0.004037267,,,
4/3/1995,50.234375,0.002494543,,,
4/4/1995,50.5625,0.006531882,,,
4/5/1995,50.5625,0,,,
4/6/1995,50.75,0.003708282,,,
4/7/1995,50.703125,-0.000923645,,,
4/10/1995,50.796875,0.001848998,,,
4/11/1995,50.625,-0.003383574,,,
4/12/1995,50.796875,0.003395062,,,
4/13/1995,51.078125,0.005536758,,,
4/17/1995,50.78125,-0.005812175,,,
4/18/1995,50.609375,-0.003384615,,,
4/19/1995,50.5625,-0.000926212,,,
4/20/1995,50.640625,0.001545117,,,
4/21/1995,50.890625,0.004936748,,,
4/24/1995,51.484375,0.011667178,,,
4/25/1995,51.34375,-0.002731411,,,
4/26/1995,51.390625,0.000912964,,,
4/27/1995,51.515625,0.00243235,,,
4/28/1995,51.59375,0.00151653,,,
5/1/1995,51.453125,-0.002725621,,,
5/2/1995,51.5625,0.002125721,,,
5/3/1995,52.28125,0.013939394,,,
5/4/1995,52.25,-0.000597729,,,
5/5/1995,52.1875,-0.001196172,,,
5/8/1995,52.5625,0.007185629,,,
5/9/1995,52.515625,-0.000891795,,,
5/10/1995,52.578125,0.001190122,,,
5/11/1995,52.71875,0.002674591,,,
5/12/1995,52.75,0.000592768,,,
5/15/1995,53,0.004739336,,,
5/16/1995,53.03125,0.000589623,,,
5/17/1995,52.828125,-0.003830289,,,
5/18/1995,52.0625,-0.014492754,,,
5/19/1995,52.09375,0.00060024,,,
5/22/1995,52.671875,0.01109778,,,
5/23/1995,53.15625,0.009196084,,,
5/24/1995,53.125,-0.000587889,,,
5/25/1995,53.171875,0.000882353,,,
5/26/1995,52.5625,-0.011460476,,,
